image_id	region_id	caption	scene_graph
2357196	2801860	pizza slices on a white plate	( plate , is , white ) , ( pizza , on , plate ) , ( pizza , is , slices )
2339778	3832659	man walking with elephant .	( man , walk , with , elephant )
2379345	1547807	one zebra licking the other	( zebra , lick , zebra:1 )
2395787	957332	the table the pizza is on .	( pizza , on , table )
2405052	455839	this is a signboard	( signboard )
713756	5999430	plane has a wheel	( plane , have , wheel )
2374610	1969288	the television is sitting on the sidewalk	( television , sit , on , sidewalk )
2397796	861509	the man is on a skateboard .	( man , on , skateboard )
2414888	47418	a sheet of glass for a car window is standing against the wall of a building	( car , have , window ) , ( glass , on , window ) , ( glass , is , sheet ) , ( glass , stand , against , wall ) , ( building , have , wall )
2965	5582083	mannequin wearing dark dress	( mannequin , wear , dress ) , ( dress , is , dark )
2315542	5463983	worn paint on wood bench	( paint , is , worn ) , ( paint , in , bench ) , ( bench , is , wooden )
2394406	1024931	skier is walking on snow	( skier , walk , on , snow )
2387170	1771785	green trees and bushes .	( bushes , is , green ) , ( trees , is , green )
2333115	3797170	clear vase filled with water	( vase , is , clear ) , ( vase , p:fill , with , water )
2340612	6102515	the umpire	( umpire )
2318248	4461736	picture hanging on kitchen wall	( picture , hang , on , wall ) , ( wall , in , kitchen )
2329100	4142657	the bat is on the bench	( bat , on , bench )
2385736	1840002	toilet near the mailbox	( toilet , near , mailbox )
2402568	635331	military planes in the desert	( planes , is , military ) , ( planes , in , desert )
2405563	431329	clock on a tower .	( clock , on , tower )
2389100	1279591	group of people with umbrellas	( people , with , umbrellas ) , ( people , is , group of )
2336240	5768943	fans watching a baseball game .	( fans , watch , baseball game )
2336901	3616369	pillars supporting cake	( pillars , support , cake )
2354466	2932181	white and res sign on a pole	( sign , is , red ) , ( sign , on , pole ) , ( sign , is , white )
2342341	3510476	the birds laying on the top of the water	( birds , lay , on top of , water )
2324102	4581592	man wearing black shirt and jeans	( shirt , is , black ) , ( man , wear , jeans ) , ( man , wear , shirt )
2317295	4508057	snow-covered hill	( snow , cover , hill )
2388506	1308080	round mirror hanging on the wall	( mirror , is , round ) , ( mirror , hang , on , wall )
2398270	838775	elephants are in water	( elephants , in , water )
2323941	4589223	kites flying through the air	( kites , fly , through , air )
2401953	961599	a dog sitting in a box	( dog , sit , in , box )
2324368	4568712	light reflecting off building	( light , reflect , off , building )
2384991	1875390	cell phone on a left hand	( cellphone , on , left hand )
2340305	3808144	large stones sticking up out of the water	( stones , is , sticking up ) , ( stones , out of , water ) , ( stones , is , large )
2331505	4027781	the chunk of meat in the center of the plate .	( meat , in center of , plate )
2338947	3872646	the tunnel the train went through	( train , go , through , tunnel )
2363881	2482283	a path is visible between the bushes	( path , between , bushes )
2459	5566639	the cart pulling the containers .	( cart , pull , containers )
2381593	1441422	sheep walking down platform	( sheep , walk , down , platform )
2408516	290292	food is inside a oven	( food , inside , oven )
2402022	661624	the tray the donuts are cooling on	( donuts , cool , on , tray )
2355012	2906146	small white clock on side of building .	( clock , is , small ) , ( clock , is , white ) , ( clock , on side of , building )
2361681	2587750	land under corner building jutting into water	( land , under , building ) , ( land , in , water ) , ( building , is , corner )
2344890	3389317	plastic fork stuck in a piece of cake	( cake , is , piece ) , ( fork , is , plastic ) , ( fork , p:stick , in , cake )
2383693	1937368	purple ski in hands .	( ski , in , hands ) , ( ski , is , purple )
2394351	1027628	woman catching a frisbee .	( woman , catch , frisbee )
2350292	3131254	tennis court marked with line	( line , mark , tennis court )
1593208	5415779	boy is wearing white pants	( pants , is , white ) , ( boy , wear , pants )
2356812	2819933	man is wearing a blue suit jacket	( jacket , is , blue ) , ( man , wear , jacket ) , ( jacket , is , suit )
2348707	3207299	a kite flying above the grass	( kite , fly , above , grass )
2382717	1387723	boy is wearing shirt .	( boy , wear , shirt )
2400608	726421	two dogs playing in the sand .	( dogs , is , 2 ) , ( dogs , play , in , sand )
2399217	793369	one woman is holding the umbrella .	( woman , hold , umbrella )
2404843	526940	computer monitor sitting on desk	( monitor , is , computer ) , ( monitor , sit , on , desk )
3918	5124692	bricks on the wall	( bricks , on , wall )
2356871	2817054	numbers on bottom of sign	( numbers , on bottom of , sign )
1159972	6028120	bicyclist riding in front of white car	( bicyclist , ride , in front of , car ) , ( car , is , white )
2323514	4609493	bright green grass on the ground	( grass , is , bright green ) , ( grass , on , ground )
2332527	3978957	cat sitting on bed	( cat , sit , on , bed )
2335770	3670076	person driving motorcycle	( person , drive , motorcycle )
2324553	4359660	man leaning over a bed	( man , lean , over , bed )
2371079	2138846	a dog running on green grass	( dog , run , on , grass ) , ( grass , is , green )
2345582	3356438	a woman looking down at the sidewalk, possibly searching for something she may have lost.	( woman , search , something ) , ( woman , look , at , sidewalk )
10	1481	wood bookshelf leaning against the wall	( bookshelf , is , wooden ) , ( bookshelf , lean , against , wall )
2354989	2907266	this is food on the table	( food , on , table )
2384779	1885638	several beige shirts hanging on a rack	( shirts , is , beige ) , ( shirts , hang , on , rack )
1592113	6047769	a person on the sidewalk	( person , on , sidewalk )
2385703	1841681	the containers are on the train	( containers , on , train )
2331423	4031699	young boy wearing a beanie and red coat	( boy , wear , coat ) , ( boy , wear , beanie ) , ( boy , is , young ) , ( coat , is , red )
2401061	704848	women together wine tasting	( women , drink , wine ) , ( women , is , tasting )
2408634	284707	a ski full of clouds .	( ski , have , clouds )
2407576	335139	a policeman on a horse	( policeman , on , horse )
2377978	1612883	a man riding a horse	( man , ride , horse )
2341354	3557731	person wearing a suit	( person , wear , suit )
2380843	1476939	people watching a baseball game	( people , watch , baseball game )
2390673	1203956	a round white plate with sandwich on it	( plate , with , sandwich ) , ( plate , is , white ) , ( plate , is , round )
2354900	2911490	apple in baby 's right hand	( hand , is , right ) , ( apple , in , hand ) , ( baby , have , hand )
2378853	1571040	the cat is on luggage .	( cat , on , luggage )
2380198	1507721	the kitchen is full of dishes	( kitchen , p:fill , with , dishes )
2408650	283975	a gorgeous white cat sitting on a microwave .	( cat , sit , on , microwave ) , ( cat , is , gorgeous ) , ( cat , is , white )
2415411	5471569	clear bright sky in the background	( sky , is , bright ) , ( sky , is , clear )
2399597	775256	wool on a baby sheep	( wool , on , sheep ) , ( sheep , is , baby )
785	5525456	silver suv covered in snow	( suv , is , silver ) , ( snow , cover , suv )
2362882	2530255	cloudy sky over the mountains	( sky , above , mountains ) , ( sky , is , cloudy )
2386768	1791345	four legs of a zebra	( legs , is , 4 ) , ( zebra , have , legs )
2357535	2785963	light reflecting on plank	( light , reflect , on , plank )
2330226	4088951	a laptop computer on the desk	( computer , is , laptop ) , ( computer , on , desk )
2350015	3144207	half-full wineglasses sitting on a wooden table	( wine glasses , is , half-full ) , ( wine glasses , sit , on , table ) , ( table , is , wooden )
2330705	4066426	people in the stadium	( people , in , stadium )
1159830	6023634	the pink pattern dress the woman is wearing .	( dress , is , pink ) , ( woman , wear , dress )
2350655	3113819	white plastic fork on a table .	( fork , on , table ) , ( fork , is , white ) , ( fork , is , plastic )
2397864	858261	a sticker on the street sign, not the stop sign, which reads [i believe] 'your damn flag'	( sticker , on , street sign )
2392497	1116348	buses lined up	( buses , in , line )
2321330	4716178	man is surfing crest of the wave	( wave , have , crest ) , ( man , surf , crest )
2412992	126056	light blue sky with light clouds	( sky , with , clouds ) , ( clouds , is , light ) , ( sky , is , light blue )
2402099	657773	a woman cooking a pizza	( woman , cook , pizza )
2361431	2599623	people sitting around table	( people , sit , around , table )
2404160	559590	the jar is on the table	( jar , on , table )
2377552	1633190	white paper on wall	( paper , is , white ) , ( paper , on , wall )
2397653	868411	a boat loaded with old clothes	( clothes , is , old ) , ( boat , carry , with , clothes )
2383865	1929090	large rock on the ground	( rock , is , large ) , ( rock , on , ground )
2370065	2187546	shovel handle sticking out of backpack	( handle , stick , out of , backpack ) , ( handle , on , shovel )
2370266	2177775	the ground is full of snow	( ground , p:fill , with , snow )
2386464	1805720	parked cars .	( cars , is , parked )
2372844	2054853	painting on the wall	( painting , on , wall )
2388858	1291318	rocky outcrop into the water	( outcrop , is , rocky ) , ( outcrop , into , water )
2407146	355784	a man wears blue jeans	( jeans , is , blue ) , ( man , wear , jeans )
2402426	642119	a red stapler on a desk	( stapler , on , desk ) , ( stapler , is , red )
2377190	1650265	the hands of the man .	( hands , is , 2 ) , ( man , have , hands )
2398200	842191	horses behind a fence	( horses , behind , fence )
2403927	570735	legs clad in jeans and shoes	( legs , in , jeans ) , ( legs , in , shoes ) , ( legs , is , 2 )
2385141	1868189	man sitting on chair	( man , sit , on , chair )
2388360	1315038	a few balls on the ground	( balls , on , ground )
2414394	469645	boisterous waters meeting up with surfer .	( waters , meet , up , surfer ) , ( waters , is , boisterous )
2329396	4128524	a dress on a mannequin	( dress , on , mannequin )
2357869	2770000	zebra in a zoo	( zebra , in , zoo )
2359287	2702065	gray and white rocks at the base of tree	( rocks , is , gray ) , ( rocks , at base of , tree ) , ( rocks , is , white )
1593109	5410820	green bridge above the street .	( bridge , above , street ) , ( bridge , is , green )
2370063	2187597	the sky above the stop sign	( sky , above , stop sign )
1592415	5376183	left hand holding glasses .	( left hand , hold , glasses )
4903	5930815	curtains on the window	( curtains , in , window )
2386484	1804849	red and silver shopping carts lined up in rows .	( shopping carts , in , line ) , ( shopping carts , is , silver ) , ( shopping carts , is , red )
2364333	2460514	sky above the buildings	( sky , above , buildings )
1451	5538519	electric wires connected to the pole	( wires , p:connect , to , pole ) , ( wires , is , electric )
2328184	4186068	a person is using a paddle	( person , use , paddle )
2361340	2604117	a white dish under a pizza	( dish , under , pizza ) , ( dish , is , white )
2378547	1585657	people standing beside plane	( people , stand , beside , plane )
2332846	3963672	woman wearing a gray shirt	( woman , wear , shirt ) , ( shirt , is , gray )
2345662	3352638	drawers on the side of the stove	( drawers , on side of , stove )
2402366	644930	legs of elephant are in the water	( elephant , have , legs ) , ( legs , in , water )
2366324	2366157	couple playing on tennis court .	( couple , play , on , tennis court )
2407657	331334	baseball field with cut grass .	( grass , is , cut ) , ( baseball field , with , grass )
2364930	2432431	pile of grass .	( grass , is , pile )
2321918	4687982	physically fit man dark hair .	( hair , is , dark ) , ( man , have , hair )
2316053	4769692	trees are behind water	( trees , behind , water )
2417608	4912737	wooden chair next to wooden table	( chair , is , wooden ) , ( table , is , wooden ) , ( chair , next to , table )
2415290	28530	a powerful neck	( neck , is , powerful )
2371537	2117190	pipe coming off toilet	( pipe , come , out of , toilet )
2346506	3312137	three men sitting at a table using laptops	( men , is , 3 ) , ( men , sit , at , table ) , ( men , use , laptops ) , ( laptops , is , 3 )
2402771	625863	the hand holding the knife	( hand , hold , knife )
2329308	4132723	glass on window	( glass , on , window )
2350264	3132644	green grass behind baseball player	( grass , is , green ) , ( grass , behind , baseball player )
2408666	283164	oranges displayed on glass table	( oranges , p:display , on , table ) , ( table , is , glass )
2365205	2419398	fron fan of an aircraft	( fan , on , aircraft )
2364891	2434281	white surfboard in water	( surfboard , is , white ) , ( surfboard , in , water )
2416290	4850265	man making a pizza	( man , make , pizza )
2319765	4389008	a black carriage driving on the road	( carriage , drive , on , road )
2321972	4685503	white wall in back of the room	( wall , is , white ) , ( wall , in back of , room )
2351522	3072562	brown dog walking on beach	( dog , is , brown ) , ( dog , walk , on , beach )
2382146	1415149	a man riding an elephant	( man , ride , elephant )
2371356	2126035	book on desk	( book , on , desk )
2350104	3139980	a woman walking in the grass	( woman , walk , in , grass )
2414857	48859	white woman 's tennis dress	( woman , is , white ) , ( woman , have , tennis dress )
2342881	3484629	snow surrounding a train .	( snow , surround , train )
2347772	3251619	man creating ripples through water	( ripples , through , water ) , ( man , create , ripples )
2346934	3291878	tree trunk behind black bear	( tree trunk , behind , bear ) , ( bear , is , black )
2325784	4301334	planes are at the airport	( planes , at , airport )
2335762	3670478	bottle of water on the counter	( water , in , bottle ) , ( bottle , on , counter )
2376886	1664472	two elephants walking in field	( elephants , is , 2 ) , ( elephants , walk , in , field )
2372381	2077080	the pizza has cheese as a topping	( pizza , p:top , with , cheese )
2394602	1015614	glasses and dishes on table	( glasses , on , table ) , ( dishes , on , table )
2332642	3973304	a wall next to the plants	( wall , next to , plants )
2366255	2369355	two pictures hanging on the wall	( pictures , hang , on , wall ) , ( pictures , is , 2 )
2400205	746003	grass beside railing	( grass , beside , railing )
2371989	2095973	ear hanging on giraffe 's head	( giraffe , have , head ) , ( ear , hang , on , head )
2354017	2953550	large pole in man 's hand	( pole , is , large ) , ( pole , in , hand ) , ( man , have , hand )
2325711	4304786	papers sitting on desk	( papers , sit , on , desk )
2348872	3199379	towels over the side of a tub	( towels , on side of , tub )
2362655	2541468	smooth wet sand under surfers	( sand , under , surfers ) , ( sand , is , smooth ) , ( sand , is , wet )
2374055	1996078	a waterstone 's sign hanging off teh wall	( sign , hang , off , wall )
2386900	1784817	man with scarf at left, seated in second row with hand on empty seat next to him	( seat , is , empty ) , ( row , is , second ) , ( man , wear , scarf ) , ( man , sit , in , row ) , ( seat , next to , man ) , ( man , have , hand )
2367224	2322925	grey rock underneath the bear	( rock , is , grey ) , ( rock , under , bear )
2416412	4856095	a woman running on a path	( woman , run , on , path )
2397093	895161	three people dressed in costumes	( people , is , 3 ) , ( costumes , is , 3 ) , ( people , wear , costumes )
2396925	903310	pizza on top of a brown table	( table , is , brown ) , ( pizza , on top of , table )
2416145	4843498	a sheep walking outside	( sheep , is , walking ) , ( sheep , is , outside )
2350541	3119430	vehicles for servicing the plane	( vehicles , alongside , plane )
2317693	4488675	leaves on the branches	( leaves , on , branches )
2376090	1702770	the train has 7 cars attached	( train , have , cars ) , ( cars , attach , cars )
2392188	1131076	waves crashing to the shore	( waves , crash , to , shore )
2346376	3318484	a man holding a shirt	( man , hold , shirt )
2348838	3201082	the face of a giraffe	( giraffe , have , face )
2323039	4632271	green and white checkered tablecloth .	( tablecloth , is , green ) , ( tablecloth , is , checkered ) , ( tablecloth , is , white )
2349567	3165788	they are playing a video game	( people , play , video game )
2391467	1165394	red sauce on pizza	( sauce , is , red ) , ( sauce , on , pizza )
2353895	2959337	fridge for cooling food	( fridge , cool , food )
2331720	4017457	a pair of chopsticks	( chopsticks )
2348597	3212438	a man in front a ship	( man , in front of , ship )
2397306	884921	dirt covered in rocks	( rocks , cover , dirt )
2378217	1601517	girl wearing blue shorts	( girl , wear , shorts ) , ( shorts , is , blue )
2410304	204404	sun hitting ocean waves	( sun , hit , waves ) , ( waves , in , ocean )
2344272	3418409	people standing against the wall	( people , stand , against , wall )
2373825	2007236	brown soap in a soap dish	( soap , in , soap dish ) , ( soap , is , brown )
2360395	2649380	black and red rope tied around a neck	( rope , is , red ) , ( rope , is , black ) , ( rope , p:tie , around , neck )
2407317	347650	man is walking on dead grass	( man , walk , on , grass ) , ( grass , is , dead )
2398297	837498	ground covered in snow	( snow , cover , ground )
2415977	4835331	the clock is attached to the wall .	( clock , p:attach , to , wall )
2321838	4691921	man doing a trick on a skateboard	( man , on , skateboard ) , ( man , have , trick )
2336045	5771143	paper dog on wood bench	( bench , is , wooden ) , ( dog , is , paper ) , ( dog , on , bench )
2371655	2111547	a cat sitting under a white lawn chair .	( cat , sit , under , lawn chair ) , ( lawn chair , is , white )
2316531	4544447	white cow with horns	( cow , with , horns ) , ( cow , is , white )
2317493	4498612	shorts are worn by human	( human , wear , shorts )
2376310	1692060	sign post that signs are attached to	( signs , p:attach , to , sign post )
2347188	3279609	the zebra is under a tree	( zebra , under , tree )
2401735	672771	glass vase holding water and plant .	( glass vase , hold , water ) , ( glass vase , hold , plant )
2385984	1828315	handle of the vase	( vase , have , handle )
2355117	2901259	bike drawn in street	( bike , p:draw , in , street )
2337899	3922503	a bridge over the train	( bridge , over , train )
2404305	552714	doorway to patio area	( doorway , to , patio area )
2372285	2081644	metal pipe attached to wall	( pipe , is , metal ) , ( pipe , p:attach , to , wall )
2364224	2465706	area of the sand that is covered with the water that hasn't flowed back to the ocean	( water , from , ocean ) , ( water , cover , area ) , ( sand , on , area )
150464	892	person bringing motorcycle inside	( person , carry , motorcycle )
2395227	985768	the dog is lying	( dog , is , lying )
2380163	1509362	woman is riding a horse .	( woman , ride , horse )
401	4948866	green leafy trees lining the sidewalk .	( trees , is , leafy ) , ( trees , line , sidewalk ) , ( trees , is , green )
2341523	3549697	a young boy flying a kite .	( boy , fly , kite ) , ( boy , is , young )
2352374	3031838	a background of blue sky and clouds .	( clouds , inside , sky ) , ( sky , is , blue )
2345001	3384237	baby sheep following mother	( sheep , is , baby ) , ( sheep , follow , mother )
2398617	821725	moss hanging from tree	( moss , hang , from , tree )
2354117	2948778	a man surfing on a surfboard	( man , surf , on , surfboard )
2324564	4359095	a rust comforter lying on a bed	( comforter , lay , on , bed ) , ( comforter , is , rusty )
2377020	1658250	a television on top of buffet table	( television , on top of , buffet table )
2401650	676820	a giraffe walking on grass	( giraffe , walk , on , grass )
2360053	2665390	a sign with numbers	( numbers , with , sign )
2351776	3060570	white wall containing shadwos	( wall , is , white ) , ( wall , contain , shadows )
2408739	279622	fingers and thumb holding doughnut	( fingers , hold , doughnut ) , ( thumb , hold , doughnut )
2351525	3072417	cookie bear laying on a towel	( bear , is , cookie ) , ( bear , lay , on , towel )
2363648	2493452	a video football game	( game , is , video ) , ( game , is , football )
2920	5580705	the trees in front of the house	( trees , in front of , house )
2343838	3438998	trees and bushes on gently sloped lawn	( bushes , on , lawn ) , ( trees , on , lawn ) , ( lawn , is , gently sloped )
2403106	609684	barbed wire fence surrounding the sheep	( fence , surround , sheep ) , ( wire , is , barbed ) , ( wire , on , fence )
2352257	3037509	door on back of train car	( door , on back of , train car )
2316553	4543319	smoke coming out locomotive	( smoke , come , out , locomotive )
2405767	421680	white sink with silver faucet	( faucet , is , silver ) , ( sink , with , faucet ) , ( sink , is , white )
2318822	5440120	yellow border on the top of sculpture	( border , is , yellow ) , ( border , on top of , sculpture )
2368259	2273268	clock hanging on chains	( clock , hang , on , chains )
2400158	748195	windshield on the bike	( windshield , on , bike )
2405051	455914	a rock is in front of the giraffe	( rock , in front of , giraffe )
498349	5240784	several people skiing down a hill	( people , ski , down , hill )
2344826	3392488	tower computer under desk	( computer , under , desk )
2407745	327156	building by the street	( building , by , street )
2362365	2555038	brown slanted roof on top of building	( roof , is , slanted ) , ( roof , on top of , building ) , ( roof , is , brown )
2343355	3461906	top of green tree behind buildings	( tree , is , green ) , ( top , behind , buildings ) , ( tree , have , top )
2357092	2806673	silver hose near wall in bathroom .	( wall , in , bathroom ) , ( hose , is , silver ) , ( hose , near , wall )
2357675	2779347	a donkey in a pen	( donkey , in , pen )
2401637	677439	shark head painted on boat	( shark , have , head ) , ( head , p:paint , on , boat )
2400811	716762	walls are made of stones	( walls , p:make , of , stones )
2403903	571916	branches of trees do not have leaves	( trees , have , branches )
2385478	1852171	the sky is blue with wispy clouds	( clouds , is , wispy ) , ( sky , have , blue ) , ( sky , have , clouds )
2359978	2669109	towel on the bench	( towel , on , bench )
2397397	880596	girl in pink shirt	( girl , wear , shirt ) , ( shirt , is , pink )
2359427	2695342	yellow sauce in clear cup	( sauce , in , cup ) , ( cup , is , clear ) , ( sauce , is , yellow )
2339778	3832684	man wearing black t-shirt .	( t-shirt , is , black ) , ( man , wear , t-shirt )
2352818	3010683	this person sits in a blue chair	( person , sit , in , chair ) , ( chair , is , blue )
1593267	5418734	the table with chairs	( table , with , chairs )
2381915	1426236	the light is reflecting off of the water	( light , reflect , off , water )
2384421	1902708	a boy hitting a ball	( boy , hit , ball )
2334055	3752310	a kid holding a skateboard	( kid , hold , skateboard )
2406692	377180	steam train in a railway station	( steam train , in , railway station )
2355216	2896643	a flag flying on boat	( flag , fly , on , boat )
2370931	2145893	wire plugged in side of computer	( wire , p:plug , in side of , computer )
2352535	3024084	ducks on a stroll down a staircase	( ducks , stroll , down , staircase )
2337552	3939135	grass next to dirt	( grass , next to , dirt )
2376711	1672715	a door on a cabinet .	( door , on , cabinet )
2395640	966357	white shutter leaning against the wall	( shutter , lean , against , wall ) , ( shutter , is , white )
2385621	1845454	a large display window on a storefront	( window , is , large ) , ( window , on , store front ) , ( display , in , window )
2386586	1800125	plants in the room .	( plants , in , room )
33	4810	pillows are on the seats	( pillows , on , seats )
280	4942812	car on white floor .	( floor , is , white ) , ( car , on , floor )
2415422	5471876	girl hugging a tan dog .	( dog , is , tan ) , ( girl , hug , dog )
2361292	2606160	round mirror on the bike	( mirror , on , bike ) , ( mirror , is , round )
2397549	873448	a round yellow clock face	( face , is , round ) , ( clock , have , face ) , ( clock , is , yellow )
2340408	6105611	skier skiing down hill	( skier , ski , down , hill )
2345950	3338934	luggage on the car .	( luggage , on , car )
1592479	5379379	man in blue uniform holding bat vertically	( man , hold , bat ) , ( uniform , is , blue ) , ( man , wear , uniform )
2322005	4683926	the boy has bare feet .	( feet , is , 2 ) , ( boy , have , feet ) , ( feet , is , bare )
2328574	4167597	a young woman playing a wii	( woman , is , young ) , ( woman , play , wii )
2387244	1768151	the water is reflecting the blue sky	( sky , p:reflect , in , water ) , ( sky , is , blue )
2324180	4577824	man is sitting on a wooden bench	( man , sit , on , bench ) , ( bench , is , wooden )
2403686	582128	the head of a horse	( horse , have , head )
2393873	1050250	plate of vanilla cupcakes	( cupcakes , is , vanilla ) , ( cupcakes , on top of , plate )
2371470	2120473	painting hanging above fireplace	( painting , hang , above , fireplace )
2407079	358987	the horses running down the beach	( horses , run , down , beach )
2341227	3563831	two people walking down a sidewalk	( people , is , 2 ) , ( people , walk , down , sidewalk )
2364750	2440975	bracelets on right hand	( bracelets , on , right hand )
2413781	88235	the burger is on a bun	( burger , on , bun )
2360147	2660923	woman holding umbrella by water	( woman , by , water ) , ( woman , hold , umbrella )
2332207	3994169	grey gravel between tracks	( gravel , is , grey ) , ( gravel , between , tracks )
1159315	6007444	window of a multi story building	( window , in , building ) , ( building , is , multi story )
2323032	4632608	writing on the back of the motorcycle	( writing , in back of , motorcycle )
2395749	959127	fruit hanging from a tree	( fruit , hang , from , tree )
2410701	526438	three people are eating pizza	( people , is , 3 ) , ( people , eat , pizza )
2377891	1617195	water is flowing between the trees .	( water , flow , between , trees )
2406660	378679	cucumber sandwiches in plate	( cucumber , in , sandwiches ) , ( sandwiches , in , plate )
2417408	4903146	whiskers on cat 's face	( whiskers , on , face ) , ( cat , have , face )
2352133	3043601	a cup of water on table	( cup , on , table ) , ( cup , have , water )
2369558	2211644	two oranges across from each other north to south	( orange , across from , orange:1 )
2399441	782726	green leaves in a bouquet of flowers .	( leaves , is , green ) , ( leaves , in , flowers )
2412744	138068	bed has a pillow	( bed , have , pillow )
2408921	271200	middle aged man playing frisbee .	( man , is , middle-aged ) , ( man , play , frisbee )
2374857	1761289	scrambled eggs with herbs	( eggs , with , herbs ) , ( eggs , is , scrambled )
2407066	359631	there are five chairs in the class room	( chairs , is , 5 ) , ( chairs , in , class room )
2356250	2846697	a modern looking office set up	( office , is , modern looking )
2315384	4800966	a woman sking on the water	( woman , ski , on , water )
2319845	4385146	railing along side of platform	( railing , alongside , platform )
498118	5229196	a man wearing a hat	( man , wear , hat )
2394205	1034624	a clear blue sky	( sky , is , blue ) , ( sky , is , clear )
2370719	2156008	snowy mountain under clear blue sky	( mountain , under , sky ) , ( sky , is , blue ) , ( sky , is , clear ) , ( snow , on , mountain )
2323627	4604133	a little girl wearing a blue dress	( girl , is , little ) , ( girl , wear , dress ) , ( dress , is , blue )
2317277	4508941	grass on opposite side of river bed	( grass , against , river bed )
273	4942468	woman with black cane walking on sidewalk .	( cane , is , black ) , ( woman , walk , on , sidewalk ) , ( woman , walk , with , cane )
2320714	4745986	the guy is wearing sleeveless shirt	( person , wear , shirt ) , ( shirt , is , sleeveless )
2375948	1709508	yellow colour eyes of the cat	( eyes , is , 2 ) , ( eyes , is , yellow ) , ( cat , have , eyes )
2409106	262174	a girl looking back on an easy chair	( girl , is , looking back ) , ( girl , look , on , chair ) , ( chair , is , easy )
2344865	3390591	splash of water surrounding surfer	( splash , surround , surfer )
2374774	1961471	a window near the ceiling	( window , near , ceiling )
2408209	305016	young man holds a pizza	( man , hold , pizza ) , ( man , is , young )
2354999	2906802	woman with her arms crossed .	( woman , with , arms ) , ( arms , is , crossed )
2350616	3115743	the trees and brush around the grass area	( brush , around , grass area ) , ( trees , around , grass area )
2411128	505734	series of street lights on concrete median	( median , is , concrete ) , ( street lights , on , median )
2382867	1380637	this building has many windows .	( building , have , windows )
2369172	2229892	the sand area where the guy is walking .	( person , walk , near , sand area )
2335750	3671059	woman wearing a pink and white shirt .	( woman , wear , shirt ) , ( shirt , is , white ) , ( shirt , is , pink )
2338201	3908049	door on the side of the train	( door , on side of , train )
2363930	2479950	manicured green hedges	( hedges , is , green ) , ( hedges , is , manicured )
2404715	532942	trees on the hill in the distanc	( trees , on , hill )
2412380	155638	number 98 is on the shirt	( number , on , shirt )
2404680	534693	the sign matches the color of the flag	( sign , match , color ) , ( flag , have , color )
2324332	4570446	man pointing at something in the water .	( man , point , at , water )
2369338	2222068	the plane has windows	( plane , have , windows )
2407421	342612	a person about to hit the softball .	( person , hit , softball )
2406006	410366	people standing near the bus	( people , stand , near , bus )
2364457	2454601	pizza on white dinner plate .	( pizza , on , dinner plate ) , ( dinner plate , is , white )
2321163	4724220	woman wearing red shorts	( shorts , is , red ) , ( woman , wear , shorts )
2343556	3452474	man trying to catch frisbee	( man , catch , frisbee )
2397970	853174	a person wearing purple and white	( person , wear , clothes ) , ( clothes , is , purple ) , ( clothes , is , white )
2330762	4063743	the man sitting on a couch	( man , sit , on , couch )
2391172	1179757	row of small bushes along the fence .	( bushes , along , fence ) , ( bushes , is , small )
2344302	3416894	racket is raised above the head	( racket , p:lift , above , head )
2399330	788054	city buildings overlooking water	( city buildings , overlook , water )
2391527	1162599	lady flying a kite	( lady , fly , kite )
3457	5101654	many cars parked on both sides of the road	( cars , p:park , on both sides of , road )
2320467	4757807	man surfing on a white surfboard	( surfboard , is , white ) , ( man , surf , on , surfboard )
1160090	5335493	this is a train crossing	( train , is , crossing )
2363297	2510266	the cow has a thick neck .	( cow , have , neck ) , ( neck , is , thick )
649	4961280	sky filled with dark clouds	( sky , p:fill , with , clouds ) , ( clouds , is , dark )
2385611	1845940	the cat sits in the window	( cat , sit , in , window )
2328843	4154988	this is an amatuer game	( game , is , amatuer )
2375664	1723157	a man is riding the horse wagon .	( man , ride , wagon ) , ( horse , pull , wagon )
2333834	3762749	black lamp post supporting a warm yellow light	( light , is , yellow ) , ( lamp post , support , light ) , ( lamp post , is , black ) , ( light , is , warm )
2348853	3200321	ocean beneath a airplane	( ocean , under , airplane )
2410618	189544	dilapidated bathroom with strewn clothing	( bathroom , is , dilapidated ) , ( clothing , p:scatter , in , bathroom )
2387885	1337556	a tree is behind the sign	( tree , behind , sign )
2390159	1228773	grass and dirt baseball field	( dirt , on , baseball field ) , ( grass , on , baseball field )
2393462	1069986	guy wearing jeans ding a trick	( person , wear , jeans ) , ( person , is , tricking )
2339558	3843386	a bird holding onto a black pole	( pole , is , black ) , ( bird , hold , pole )
2380773	1480215	child wearing blue shirt	( shirt , is , blue ) , ( child , wear , shirt )
2417756	4919710	bathroom is mostly white in color	( bathroom , is , white )
2404042	565266	semi truck on the sand .	( semi truck , on , sand )
2323155	4626885	the pillow is on bed	( pillow , on , bed )
2415430	5472015	a young boy on a skateboard	( boy , is , young ) , ( boy , on , skateboard )
2334904	3711198	the people inside the train	( people , inside , train )
713657	5996345	teenage girl sitting down at the table	( girl , is , teenage ) , ( girl , sit , at , table )
2366764	2345234	a green bush behind the wall .	( bush , is , green ) , ( bush , behind , wall )
2376832	1666974	left hand touching faucet	( left hand , touch , faucet )
2348784	3203529	he is lying on his side	( man , lay , on , side )
2371597	2114397	man seated on bench reading a book	( man , sit , on , bench ) , ( man , read , book )
2336327	3643609	food on a plate .	( food , on , plate )
