image_id,region_id,caption,scene_graph
2318270,4460750,woman standing under an umbrella,"( woman , v:stand under , umbrella )"
2343206,3468985,small white boat in water .,"( boat , is , small ) , ( boat , is , white ) , ( boat , in , water )"
2413246,113602,blue water the people are swimming in,"( water , is , blue ) , ( people , v:swim in , water )"
2406354,393377,the person is staring at the flowers,"( person , v:stare at , flowers )"
2414754,53500,a sidewalk bordering train tracks .,"( sidewalk , v:border , train tracks )"
2362610,2543552,small onions laying on a cutting board,"( onions , is , small ) , ( onions , v:lay on , cutting board )"
2404716,532901,large wooden table with chairs,"( table , is , large ) , ( table , with , chairs ) , ( table , is , wooden )"
2365361,2411855,a bucket of kitchen utensils,"( bucket , v:have , kitchen utensils )"
2367602,2304750,three different type of scissors laying on a counter top,"( scissors , v:lay on , countertop ) , ( scissors , is , 3 ) , ( scissors , is , pair of )"
2410335,202903,these are leaves down the bicycle,"( leaves , down , bicycle )"
2347915,3244799,red car in front of the bus,"( car , in front of , bus ) , ( car , is , red )"
2369846,2197920,the roof of a house in the distance,"( roof , on top of , house ) , ( house , is , in the distance )"
1592952,6074948,black front of fire place in living room,"( front , is , black ) , ( fire place , in , living room ) , ( fire place , v:have , front )"
2339572,3842678,black gas range on island,"( gas range , on , island ) , ( gas range , is , black )"
2341918,3530677,winter scene at a ski and snow board resort,"( scene , is , winter ) , ( ski , in , resort ) , ( snow board , in , resort ) , ( scene , at , resort )"
2362640,2542164,man using the toilette,"( man , v:use , toilette )"
2393450,1070536,dry and dusty ground cover,"( ground cover , is , dusty ) , ( ground cover , is , dry )"
2366122,2375885,logo on the side of the train,"( logo , on side of , train )"
2344089,3427041,large cement squares under pole,"( square , is , cement ) , ( squares , under , pole ) , ( squares , is , large )"
2346964,3290549,curved gray smoke coming out of plane,"( smoke , is , curved ) , ( smoke , is , gray ) , ( smoke , v:come out of , plane )"
2370324,2174992,the market has flowers for sale .,"( market , v:have , flowers ) , ( flowers , is , for sale )"
2399865,762264,the man is touching the surfboard,"( man , v:touch , surfboard )"
2388761,1295933,this man is riding a snow board,"( man , v:ride , snowboard )"
2386942,1782767,surfer walking on the shore,"( surfer , v:walk on , shore )"
2371632,2112694,woman laying on her belly on a board,"( woman , v:lay on , belly ) , ( woman , on , board )"
2409088,262974,batter hold bat with two hands,"( hands , is , 2 ) , ( batter , v:have , hands ) , ( hands , v:hold , bat )"
2408179,306443,five stuffed animals on a shelf .,"( animals , is , stuffed ) , ( animals , is , 5 ) , ( animals , on , shelf )"
2377655,1628256,dead tan colored weeds between the elephants .,"( weeds , is , tan ) , ( weeds , between , elephants ) , ( weeds , is , dead )"
2400402,736400,winter day in downtown,( downtown )
2402878,620774,green grass next to path,"( grass , is , green ) , ( grass , next to , path )"
2393545,1065957,the table is white,"( table , is , white )"
2318023,4472568,a man 's white tennis shoe,"( man , v:have , tennis shoe ) , ( tennis shoe , is , white )"
2402190,653285,container has sliced carrots,"( carrots , is , slices ) , ( container , v:have , carrots )"
2331048,4049857,some people are on a road,"( people , on , road )"
2333567,3775457,light on the building .,"( light , on , building )"
2412227,163121,dark brown dirt where the giraffe is standing .,"( giraffe , v:stand on top of , dirt ) , ( dirt , is , dark brown )"
2329677,5870016,gold mirror hanging from ceiling,"( mirror , v:hang from , ceiling ) , ( mirror , is , gold )"
1159974,6028202,the man wearing a long white shirt .,"( shirt , is , long ) , ( shirt , is , white ) , ( man , v:wear , shirt )"
2381530,1444311,man is surfing in the ocean,"( man , v:surf in , ocean )"
2372870,2053543,the cake is sitting on a table,"( cake , v:sit on , table )"
2356839,2818644,the blue jacket with the black hood hanging over the chair where the kid is sitting.,"( jacket , v:have , hood ) , ( kid , v:sit on , chair ) , ( jacket , v:hang over , chair ) , ( jacket , is , blue ) , ( hood , is , black )"
2391540,1161970,light hitting the pan,"( light , v:hit , pan )"
2379319,1549131,the grass field the girls are on,"( girls , on , grass field )"
2344847,3391488,tongs laying on the plate,"( tongs , v:lay on , plate )"
2408506,290793,mash potatoes in middle of dish,"( mash potatoes , on middle of , dish )"
2363783,2487024,red brick house on side of train,"( house , is , brick ) , ( house , on side of , train ) , ( house , is , red )"
2400635,725254,train has many black windows on its side,"( windows , is , black ) , ( windows , on side of , train )"
2406980,363666,several plants are hanging in baskets .,"( plants , v:hang in , baskets )"
2361496,2596548,little boy sitting on chair,"( boy , v:sit on , chair ) , ( boy , is , little )"
2356078,2854900,surfer holding a surfboard under left arm,"( arm , is , left ) , ( surfboard , under , arm ) , ( surfer , v:hold , surfboard )"
2389500,1260473,boy is standing on baseball field,"( boy , v:stand on , baseball field )"
2357985,2764613,woman wearing blue hat,"( woman , v:wear , hat ) , ( hat , is , blue )"
2406418,390229,a white clock hanging from ceiling .,"( clock , is , white ) , ( clock , v:hang from , ceiling )"
2329521,5872388,blue and white striped canopy attached to van,"( canopy , is , striped ) , ( canopy , pv:attach to , van ) , ( canopy , is , blue ) , ( canopy , is , white )"
2333440,5806830,boy is wearing a cap,"( boy , v:wear , cap )"
2329436,4126606,spray bottle of cleaner on the shelf,"( spray bottle , on , shelf ) , ( spray bottle , v:have , cleaner )"
2376333,1690879,the skateboard under the child 's foot,"( child , v:have , foot ) , ( skateboard , under , foot )"
2413776,88518,a white sign with writing,"( sign , with , writing ) , ( sign , is , white )"
2317110,4517009,elephants walking on the grass,"( elephants , v:walk on , grass )"
2411352,495348,the door behind the child is browm,"( door , is , brown ) , ( door , behind , child )"
2351295,3083277,a small plane flying over a field,"( plane , v:fly over , field ) , ( plane , is , small )"
2391355,1170854,long white line painted on the grass,"( line , pv:paint on , grass ) , ( line , is , long ) , ( line , is , white )"
2342670,3494828,old shoes on ground .,"( shoes , on , ground )"
2380294,1503242,people walking down the middle of the street .,"( people , v:walk on middle of , street )"
2380350,1500533,a cat laying on the couch,"( cat , v:lay on , couch )"
2328592,4166752,doughnut box sitting on table top,"( doughnut box , v:sit on , table top )"
2415446,4809704,the plane has black numbers on the side .,"( numbers , on side of , plane ) , ( numbers , is , black )"
2368394,2266815,cows standing on the grass,"( cows , v:stand on , grass )"
2317666,4490055,a cord attached to board,"( cord , pv:attach to , board )"
2326646,4260070,back of man jumping on skateboard,"( man , v:jump on , skateboard ) , ( man , v:have , back )"
2364834,2436989,the horse is white with a long mane,"( mane , is , long ) , ( horse , is , white ) , ( horse , with , mane )"
2320377,4359844,helmet is worn by human,"( human , v:wear , helmet )"
2339391,3851127,small white dish filled with yellow sauce,"( dish , pv:fill with , sauce ) , ( dish , is , small ) , ( dish , is , white ) , ( sauce , is , yellow )"
2410010,218522,black pole supporting laptop,"( pole , is , black ) , ( pole , v:support , laptop )"
2403181,606201,houses sitting next to the water,"( houses , v:sit next to , water )"
2375542,1729071,kids playing in the sand,"( kids , v:play in , sand )"
2372509,2070843,chromed grill on truck,"( grill , is , chromed ) , ( grill , on , truck )"
2373351,2030424,white back of a boat travelling on the water,"( back , is , white ) , ( boat , v:have , back ) , ( boat , v:sail on top of , water )"
2387223,1769167,a desk with several apple products on it,"( products , is , apple ) , ( products , on , desk )"
2410402,199699,photo taken at the ocean .,"( photo , pv:take at , ocean )"
2363697,2491093,the cream in the pastry in the middle on the right.,"( cream , is , on the right ) , ( cream , is , in the middle ) , ( cream , in , pastry )"
2381084,1465417,dog is standing on back of boat .,"( dog , v:stand on back of , boat )"
2316149,4765216,red pole on playground equipment ,"( pole , is , red ) , ( pole , on , playground equipment )"
2402974,616161,a man riding a horse drawn cart,"( cart , is , horse drawn ) , ( man , v:ride , cart )"
2415985,5481859,the surfboard is in the ocean,"( surfboard , v:surf in , ocean )"
2403488,591486,man serving the tennis ball,"( man , v:serve , tennis ball )"
2331989,4004734,the mouth on the man 's face,"( man , v:have , face ) , ( mouth , on , face )"
2357440,2790470,cat sitting in the window .,"( cat , v:sit in , window )"
2324921,4342024,skier sitting on snow,"( skier , v:sit on , snow )"
2360364,2650884,a logo on the jersey,"( logo , v:imprint on , jersey )"
2326769,4254036,advertising sign hanging on fence .,"( advertising sign , v:hang on , fence )"
2331923,4008022,white surfboard sticking out of the water,"( surfboard , is , white ) , ( surfboard , v:stick out of , water )"
2416412,4856095,a woman running on a path,"( woman , v:run on , path )"
2399996,756019,man wet suit is on surf board .,"( man , v:have , wetsuit ) , ( man , on , surfboard )"
2409757,230651,the sign is stuck on the pole,"( sign , pv:stick on , pole )"
2316639,4539103,the boy has black shorts .,"( shorts , is , black ) , ( boy , v:have , shorts )"
2354644,2923848,large cat sitting on shelf,"( cat , is , large ) , ( cat , v:sit on , shelf )"
2366238,2370188,Black cell phone bigger then man's hand.,"( cellphone , is , black ) , ( cellphone , v:bigger than , hand ) , ( man , v:have , hand )"
2391011,1187520,banana tree growing behind cat,"( banana tree , v:grow behind , cat )"
2405768,421645,entrance to the deli .,"( deli , v:have , entrance )"
2345828,3344518,large mountain with snow on top,"( snow , on top of , mountain ) , ( mountain , is , large )"
2393454,1070350,line of parking spaces,"( parking spaces , in , line )"
2376585,1678749,orange cone stuck on bottom of street sign,"( cone , pv:stick on bottom of , street sign ) , ( cone , is , orange )"
2351776,3060570,white wall containing shadwos,"( wall , is , white ) , ( wall , v:contain , shadows )"
2410598,190472,the lady is hitting the tennis ball with a racquet .,"( lady , v:hit , tennis ball ) , ( lady , v:hit with , racquet )"
2406266,397708,palm trees lining the street .,"( palm trees , v:line , street )"
2322339,4665809,the man holds a baseball bat,"( man , v:hold , baseball bat )"
2386408,1808228,fighter jet on runway,"( jet , is , fighter ) , ( jet , on , runway )"
2352659,3018382,the red lights reflecting on the ceiling from the heart .,"( lights , from , heart ) , ( lights , v:reflect on , ceiling ) , ( lights , is , red )"
2396897,904736,man sitting on a swiveling chair,"( chair , is , swiveling ) , ( man , v:sit on , chair )"
2378691,1578754,a pillow near a table .,"( pillow , near , table )"
2338399,3898608,ski attached to the foot,"( ski , pv:attach to , foot )"
2356248,2846789,cat with grey and light brown coat .,"( coat , is , light brown ) , ( cat , v:have , coat ) , ( coat , is , grey )"
2412931,128986,two stops signs against a building .,"( stop signs , against , building ) , ( stop signs , is , 2 )"
3454,5101513,green tree next to a tan building,"( tree , is , green ) , ( building , is , tan ) , ( tree , next to , building )"
4095,5133552,night stand next to bookcase,"( night , v:stand next to , bookcase )"
2415938,4833448,snow capped mountain,"( mountain , pv:cap , snow )"
2348892,3198446,many boats are floating on the water .,"( boats , v:float on , water )"
2318044,4471549,paved walkway in park,"( walkway , in , park ) , ( walkway , is , paved )"
2409555,240566,four cars parked on the street,"( cars , is , 4 ) , ( cars , pv:park on , street )"
2342648,3495895,scattered bushes in field,"( bushes , is , scattered ) , ( bushes , in , field )"
2382232,1410864,the giraffe is brown and yellow,"( giraffe , is , yellow ) , ( giraffe , is , brown )"
2380359,1500066,a hotdog on a paper plate,"( hot dog , on , paper plate )"
2409505,243014,a donut is laying on the paper .,"( donut , v:lay on , paper )"
2316885,4527698,car with bikes on roof,"( bikes , on , roof ) , ( car , v:have , bikes )"
2386336,1811333,large mirror above sinks,"( mirror , above , sinks ) , ( mirror , is , large )"
2084,5033017,one small house situated between two larger houses,"( house , is , small ) , ( houses , is , larger ) , ( house , between , houses ) , ( houses , is , 2 )"
2362391,2553797,an earring in the ear of the girl,"( girl , v:have , ear ) , ( earring , in , ear )"
2405424,438111,pair of skate shoes,( skate shoes )
2361254,2608035,hill covered with trees,"( trees , v:cover , hill )"
2362251,2560483,fans in the crowd,"( fans , in , crowd )"
2412258,161623,a yellow rubber duck with orange feet and an orange bill is on the table in front of the men,"( duck , v:have , bill ) , ( duck , v:have , feet ) , ( duck , in front of , men ) , ( feet , is , orange ) , ( duck , is , rubber ) , ( bill , is , orange ) , ( duck , is , yellow ) , ( duck , on , table )"
2320890,4737421,a giraffe among the trees,"( giraffe , among , trees )"
2370518,2165639,a man with a game controller in his hands .,"( game controller , in , hands ) , ( man , v:have , hands )"
2396173,939382,the zebra has stripes,"( zebra , v:have , stripes )"
2330861,5850950,brown eye on a man,"( eye , on , man ) , ( eye , is , brown )"
2317780,4484407,baby elephant on side walk,"( elephant , is , baby ) , ( elephant , on , sidewalk )"
2405722,423855,palms are on top of the hill,"( palms , on top of , hill )"
2387559,1353187,`` a house window '',"( house , v:have , window )"
2379113,1558817,rows of bike parked on the pavement,"( bike , pv:park on , pavement )"
2343612,3449711,laptop is sitting on the desk,"( laptop , v:sit on , desk )"
285895,5208539,green leaves in brown tree,"( leaves , is , green ) , ( leaves , in , tree ) , ( tree , is , brown )"
2319339,4409344,board is touching the platform,"( board , v:touch , platform )"
2349879,3150787,pumpkin on the side of road .,"( pumpkin , on side of , road )"
2335306,3691764,black metal pipe attached to wall,"( metal pipe , is , black ) , ( metal pipe , pv:attach to , wall )"
2919,5580685,a glass window on the building,"( window , on , building ) , ( window , is , glass )"
2398497,827599,cat laying on chair,"( cat , v:lay on , chair )"
2400556,729067,black cleated shoe worn by baseball player,"( baseball player , v:wear , shoe ) , ( shoe , is , black )"
2416816,5495677,blue car parked in the field,"( car , pv:park in , field ) , ( car , is , blue )"
2407210,352804,food container of food processor,"( food processor , v:have , food container )"
2405220,447992,people sitting on a ski lift .,"( people , v:sit on , ski lift )"
2416592,4864687,black truck close to plane wing,"( truck , close to , wing ) , ( truck , is , black ) , ( plane , v:have , wing )"
2320561,4753315,a computer on a grey desk .,"( desk , is , grey ) , ( computer , on , desk )"
2316541,4543949,the strap hanging under the boy 's face,"( strap , v:hang under , face ) , ( boy , v:have , face )"
2350797,3107206,man with two arms .,"( man , with , arms ) , ( arms , is , 2 )"
479,4952750,small red fire hydrant behind tuck,"( fire hydrant , behind , tuck ) , ( fire hydrant , is , red ) , ( fire hydrant , is , small )"
2392868,1098385,this is the table,( table )
2369606,2209332,white oven with door open,"( oven , with , door ) , ( oven , is , white ) , ( door , is , open )"
2402835,622856,three people playing baseball,"( people , is , 3 ) , ( people , v:play , baseball )"
2323743,4598556,light reflected on the plate,"( light , pv:reflect on , plate )"
2366415,2361847,man wearing a blue uniform .,"( man , v:wear , uniform ) , ( uniform , is , blue )"
2371497,2119156,a train entering a train station,"( train , v:enter , station )"
2383500,1946609,person wearing a blue shirt,"( person , v:wear , shirt ) , ( shirt , is , blue )"
2316270,4556815,wooden fence next to the train,"( fence , next to , train ) , ( fence , is , wooden )"
2316501,5446255,man with mustache sitting cross legged,"( man , is , sitting cross legged ) , ( man , v:have , mustache ) , ( man , v:have , leg )"
2405842,418223,large man swinging bat,"( man , v:swing , bat ) , ( man , is , large )"
498118,5229196,a man wearing a hat,"( man , v:wear , hat )"
2402813,623869,man sitting in front of camera,"( man , v:sit in front of , camera )"
2329351,4130638,men playing frisbee,"( men , v:play , frisbee )"
2330890,4057547,book sitting on ground .,"( book , v:sit on , ground )"
2334730,3719593,white legs on the horse,"( legs , is , 4 ) , ( legs , on , horse ) , ( legs , is , white )"
2410445,197689,teddy bear is sitting on fence,"( teddy bear , v:sit on , fence )"
107975,388,cat on the woman 's shoulder,"( woman , v:have , shoulder ) , ( cat , on , shoulder )"
2399752,767688,a man walking on a sidewalk .,"( man , v:walk on , sidewalk )"
2320216,4367504,a man kissing a woman on the display,"( woman , on , display ) , ( man , v:touch , woman ) , ( man , on , display )"
2383159,1366477,lunch in a container,"( lunch , in , container )"
2325342,4322181,white napkin under the food .,"( napkin , is , white ) , ( napkin , under , food )"
2387166,1771952,this is a pack of condoms,"( condoms , is , pack )"
2366977,2334808,stone retaining wall beside tracks .,"( retaining wall , beside , tracks ) , ( retaining wall , is , stone )"
2344870,3390335,long net across the court,"( net , is , long ) , ( net , across , court )"
2346033,3334955,a golden bun around a hot dog,"( bun , around , hot dog ) , ( bun , is , golden )"
3176,5087633,metal lamp post in front of building,"( lamp post , is , metal ) , ( lamp post , in front of , building )"
2370939,2145498,cat looking out window,"( cat , v:look out , window )"
2318546,4447400,shoes are under the bed,"( shoes , under , bed )"
2406251,398430,orange garbage truck on street .,"( garbage truck , on , street ) , ( garbage truck , is , orange )"
2351554,3071119,two cats on a bed,"( cats , on , bed ) , ( cats , is , 2 )"
2332440,5823766,tree trunk laying on the ground,"( tree trunk , v:lay on , ground )"
1591965,6043060,blue jeans person is wearing,"( person , v:wear , jeans ) , ( jeans , is , blue )"
2389766,1247708,the luggage on the floor,"( luggage , on , floor )"
2394988,997385,man on skateboard about to pitch forward,"( man , on , skateboard )"
2408988,267922,there is a water bottle in the photo,( water bottle )
1159794,6022455,person with red hair and dark shirt,"( person , v:wear , shirt ) , ( shirt , is , dark ) , ( person , with , hair ) , ( hair , is , red )"
2380750,1481270,gravel along the railroad tracks,"( gravel , along , railroad tracks )"
2342925,3482485,child standing near a pink ball,"( ball , is , pink ) , ( child , v:stand near , ball )"
2415688,5476653,little girl on horse,"( girl , is , little ) , ( girl , on , horse )"
2331880,5833089,a built in wall oven,"( oven , pv:build in , wall )"
2322497,4658424,light hanging over cows,"( light , v:hang over , cows )"
2369106,2232987,the white shirt the guy is wearing .,"( person , v:wear , shirt ) , ( shirt , is , white )"
2407922,318619,boys standing in steet,"( boys , v:stand in , street )"
285827,5205137,lights are reflected in the egg,"( lights , pv:reflect in , egg )"
2398947,806022,boys sitting on black sofa,"( sofa , is , black ) , ( boys , v:sit on , sofa )"
2379945,1519721,the picture is on the wall,"( pictures , on , wall )"
1160035,5332765,man standing on ground,"( man , v:stand on , ground )"
2373713,2012766,blue pole with camera on top,"( pole , on top of , camera ) , ( pole , is , blue )"
2341916,3530739,the pan is full of oil,"( pan , pv:fill with , oil )"
2347176,3280228,person laying on the bed,"( person , v:lay on , bed )"
2382423,1401726,three picture frames are hanging on a wall .,"( pictures , v:have , frames ) , ( frames , v:hang on , wall ) , ( pictures , is , 3 ) , ( frames , is , 3 )"
2411320,496843,plate with desserts,"( plate , v:have , desserts )"
2397069,896334,standing rib roast surrounded by potatoes,"( rib , is , standing ) , ( potatoes , v:surround , rib )"
2373418,2027241,toilet brush beside toilet,"( toilet brush , beside , toilet )"
2384408,1903370,kites in the sky,"( kites , in , sky )"
2358834,2723776,brown leather easy chair facing the fire,"( chair , v:face , fire ) , ( chair , is , leather ) , ( chair , is , brown ) , ( chair , is , easy )"
2375148,1747576,the man has long hair,"( hair , is , long ) , ( man , v:have , hair )"
2387748,1344119,white coffee table on rug .,"( coffee table , is , white ) , ( coffee table , on , rug )"
2376432,1686096,chain hanging from the cover,"( chain , v:hang from , cover )"
713037,5248369,baseball player on ground,"( baseball player , on , ground )"
2396215,937490,giraffee sitting down in dirt,"( giraffe , v:sit in , dirt )"
2327381,5901997,the ground is covered with snow .,"( snow , v:cover , ground )"
2410821,520685,a boy is on a wave .,"( boy , on , wave )"
2356899,2815651,old case sitting on concrete floor .,"( case , is , old ) , ( floor , is , concrete ) , ( case , v:sit on , floor )"
2406214,400320,the scene is a beach,( beach )
2316376,4551669,man bending over in bright patterned surf shorts,"( man , v:wear , shorts ) , ( shorts , is , surf ) , ( man , is , bending ) , ( shorts , is , bright patterned )"
2411711,477958,the giraffe has a brown mane,"( mane , is , brown ) , ( giraffe , v:have , mane )"
2352606,3020665,trees growing close to railroad tracks,"( trees , v:grow close to , railroad tracks )"
2375794,1716844,group of trees beyond fence,"( trees , is , group of ) , ( trees , beyond , fence )"
2320065,4374614,he is a customer at this shop,"( customer , at , shop )"
2413395,106333,a pizza on a pan,"( pizza , on , pan )"
2398616,821792,man in red shirt holding a hot dog,"( shirt , is , red ) , ( man , v:wear , shirt ) , ( man , v:hold , hot dog )"
2360104,5420044,shirt is under the vest,"( shirt , under , vest )"
515,5522290,wooden bookshelf against the wall,"( bookshelf , is , wooden ) , ( bookshelf , in , wall )"
498226,5234586,there is a sign on the pole,"( sign , on , pole )"
2340444,3601327,a woman wrapped in grey sleeping bag,"( woman , pv:wrap in , sleeping bag ) , ( sleeping bag , is , grey )"
2315578,4791803,bowls sitting on a table,"( bowls , v:sit on , table )"
2317887,4479317,a little blond haired boy,"( hair , is , blonde ) , ( boy , is , little ) , ( boy , v:have , hair )"
150329,628,empty lightened living room,"( living room , is , empty ) , ( living room , is , lightened )"
2370278,2177177,baked pizza resting in cardboard container .,"( pizza , is , baked ) , ( pizza , v:rest in , cardboard container )"
2340640,3592007,the floor drain in the floor .,"( drain , in , floor )"
2350902,3102208,arched window of building,"( window , is , arched ) , ( building , v:have , window )"
2334237,3743559,the elephants are in the jungle,"( elephants , in , jungle )"
2408779,277847,branches with red leaves,"( branches , with , leaves ) , ( leaves , is , red )"
2321887,4689486,a red pillow on the bed,"( pillow , on , bed ) , ( pillow , is , red )"
2350874,3103537,the birds are in the water,"( birds , in , water )"
2323236,4622880,woman sitting on a bench,"( woman , v:sit on , bench )"
2348525,3215908,wedding cake on a table,"( wedding cake , on , table )"
2355473,2884208,bare white wall beside bed .,"( wall , beside , bed ) , ( wall , is , white ) , ( wall , is , bare )"
2319271,4412623,boulder surrounded by grass,"( grass , v:surround , boulder )"
2387239,1768375,the wall is behind the hydrant,"( wall , behind , hydrant )"
2400214,745535,four seals and a cat laying on the beach,"( seals , v:lay on , beach ) , ( cat , v:lay on , beach ) , ( seals , is , 4 )"
2395861,953995,branch hanging from the tree .,"( branch , v:hang from , tree )"
2411662,480392,girl wearing orange sweatshirt waiting in line,"( sweatshirt , is , orange ) , ( girl , is , waiting ) , ( girl , v:wear , sweatshirt ) , ( girl , in , line )"
2416756,4872205,triangular bowl is sitting on a white plate,"( bowl , is , triangular ) , ( plate , is , white ) , ( bowl , v:sit on , plate )"
2392727,1105224,different types of grasses on the hillside,"( grasses , on , hillside )"
2390783,1198771,water by a sandy beach,"( water , by , beach ) , ( beach , is , sandy )"
2407331,346995,the bathroom sink has two cabinet doors,"( sink , in , bathroom ) , ( sink , on , cabinet ) , ( cabinet , v:have , doors ) , ( doors , is , 2 )"
2330581,4072295,the fireplace has a metal screen .,"( fireplace , v:have , screen ) , ( screen , is , metal )"
2398845,810812,"man wearing blue cap , white shirt and backpack .","( man , v:wear , backpack ) , ( shirt , is , white ) , ( cap , is , blue ) , ( man , v:wear , shirt ) , ( man , v:wear , cap )"
2414015,76968,mans chair is reclining,"( chair , is , reclining ) , ( man , v:have , chair )"
2379202,1554677,the dirt lot the zebra is lying in,"( zebra , v:lay in , lot ) , ( lot , is , dirt )"
713616,5277310,woman holding a bowl,"( woman , v:hold , bowl )"
1438,5538237,windows on a building,"( windows , on , building )"
2344682,3399267,several people at a produce stand,"( people , at , produce stand )"
2408057,312433,a donut sitting on paper .,"( donut , v:sit on , paper )"
2397030,898167,clear blue sky above a tower,"( sky , is , blue ) , ( sky , is , clear ) , ( sky , above , tower )"
2352346,3033111,green truck sitting on a road near a house,"( truck , v:sit on , road ) , ( truck , v:sit near , house ) , ( truck , is , green )"
2317437,4501202,grass on ground,"( grass , on , ground )"
2403258,602385,tree leaves in the foreground,"( leaves , in , foreground )"
2405388,439713,wooden light stained bunk bed,"( bunk bed , is , wooden ) , ( bunk bed , is , stained ) , ( bunk bed , is , light )"
2317110,4517008,two elephants walking in a field,"( elephants , is , 2 ) , ( elephants , v:walk in , field )"
2411970,174991,boxes on a brown table,"( table , is , brown ) , ( boxes , on , table )"
2327346,4226182,the door of the microwave,"( microwave , v:have , door )"
2348291,3227184,this man is pushing the stroller,"( man , v:push , stroller )"
2404335,551311,blue stripes are under the plane 's wings,"( stripes , under , wings ) , ( plane , v:have , wings ) , ( stripes , is , blue )"
2317263,4509619,a small patch of plants .,"( plants , is , patch ) , ( plants , is , small )"
2323153,4626948,brown cow grazing in pasture,"( cow , is , brown ) , ( cow , v:graze in , pasture )"
2390162,1228599,numbers on train are 67006,"( numbers , on , train )"
1396,4998622,large window behind the monitor,"( window , is , large ) , ( window , behind , monitor )"
2317749,4485956,pillars under the balcony,"( pillars , under , balcony )"
2356142,2851734,one fork and one knife is under the plate,"( knife , under , plate ) , ( fork , under , plate )"
2371434,2122233,snow tossed into the air,"( snow , pv:throw into , air )"
2415270,29428,dead tree on the shore,"( tree , is , dead ) , ( tree , on , shore )"
2382994,1374413,small plants next to the wall,"( plants , next to , wall ) , ( plants , is , small )"
2396289,933938,the man is posing for a picture,"( man , v:pose at , picture )"
2362741,2537144,fence surrounding the area,"( fence , v:surround , area )"
2396624,917935,woman watching donuts pass on a conveyor belt,"( woman , v:watch , donuts ) , ( donuts , v:pass on , conveyor belt )"
2398743,815819,the bus is on the parking lot,"( bus , on , parking lot )"
2361459,2598329,brown bread on plate,"( bread , is , brown ) , ( bread , on , plate )"
2385938,1830567,an airplane over the trees,"( airplane , over , trees )"
2319267,5438193,a woman holding onto a pole,"( woman , v:hold , pole )"
2318237,4462245,trees lining the road,"( trees , v:line , road )"
3223,5590149,man walking in street wearing black pants,"( man , v:walk in , street ) , ( pants , is , black ) , ( man , v:wear , pants )"
2405709,424497,the wheels of the skateboard are sunken into the sand,"( wheels , v:sink into , sand ) , ( skateboard , v:have , wheels )"
2357110,2805792,roofs on the building .,"( roofs , on , building )"
2351525,3072417,cookie bear laying on a towel,"( bear , is , cookie ) , ( bear , v:lay on , towel )"
2318054,4471036,silver rectangular object with red symbol resting on toothpick,"( object , is , silver ) , ( object , is , rectangular ) , ( symbol , is , red ) , ( object , with , symbol ) , ( object , v:rest on , toothpick )"
2349436,3172086,a man on his cell phone,"( man , on , cellphone )"
713076,5685026,rolling pin on the counter,"( rolling pin , on , counter )"
2393886,1049604,police officer patrolling park,"( police officer , at , park ) , ( police officer , is , patrolling )"
2373635,2016515,sidewalk near the street .,"( sidewalk , near , street )"
4197,5618719,mountains in the background .,"( mountains , in , background )"
2315934,5454627,folding table against the wall,"( table , against , wall ) , ( table , is , folding )"
2353610,2972912,a man holding the plate,"( man , v:hold , plate )"
2350211,3135081,dog being held in hands,"( hands , v:hold , dog )"
2414855,48987,a man 's wrist,"( man , v:have , wrist )"
2404247,555447,the pizza is on the left side of the silver pan,"( pan , is , silver ) , ( pizza , at the left of , pan )"
2364333,2460533,the sun is on the building,"( sun , on , building )"
2349537,3167151,bus is in the street,"( bus , in , street )"
285892,5208434,woman wearing blue coat and black pants,"( coat , is , blue ) , ( woman , v:wear , pants ) , ( woman , v:wear , coat ) , ( pants , is , black )"
2340203,3812927,a man wearing a white and blue baseball uniform,"( baseball uniform , is , blue ) , ( baseball uniform , is , white ) , ( man , v:wear , baseball uniform )"
2349259,3180671,food is on a plate,"( food , on , plate )"
2350460,3123288,a plaster shelf on a wall,"( shelf , is , plaster ) , ( shelf , on , wall )"
2344417,3411441,crust on top of pizza,"( crust , on top of , pizza )"
2377764,1623091,a tree with snow on the branches,"( tree , with , snow ) , ( snow , on , branches )"
2408091,310775,woman and men at a social event .,"( woman , next to , men )"
2366705,2348185,metal post covered with snow,"( snow , v:cover , metal post )"
2327879,4200755,this is either the female or a juvenile; the red feathers show up only after 1st moult,"( bird , is , juvenile ) , ( bird , is , female ) , ( feathers , is , red ) , ( bird , with , feathers )"
2389475,1261686,brick wall of a building,"( wall , is , brick ) , ( building , v:have , wall )"
2356614,2829262,the person is using snow skis,"( person , v:use , snow skis )"
2411214,501717,a women 's tennis player hits the ball,"( tennis player , is , women ) , ( tennis player , v:hit , ball )"
2330148,4092737,a surfboard laying in the grass .,"( surfboard , v:lay in , grass )"
2400685,722848,two men sitting on a small couch,"( men , is , 2 ) , ( men , v:sit on , couch ) , ( couch , is , small )"
2349129,3186951,the collar around the dog 's neck,"( dog , v:have , neck ) , ( collar , around , neck )"
2358319,2748668,man using a computer,"( man , v:use , computer )"
2344523,3406719,black and white zebra swinging its tail,"( zebra , is , black ) , ( zebra , v:swing , tail ) , ( zebra , is , white )"
2318984,4426469,orange juice in large plastic containers,"( orange juice , in , containers ) , ( containers , is , large ) , ( containers , is , plastic )"
2411625,482268,the players are sitting on the bench,"( players , v:sit on , bench )"
